"#symbol","logFC","logCPM","LR","PValue","adj.p"
"ALG1L11P",0.368040648755307,1.12660704311104,0.142443845530078,0.705863485583811,1
"LOC100422020",0,1.09982271930342,0,1,1
"KRT19P6",0,1.09982271930342,0,1,1
"MTND6P16",0,1.09982271930342,0,1,1
"LOC100288866",-0.0444427424407308,1.1015455119301,0.0304214975242318,0.861537287267256,1
"BRD9P2",0.953272865100145,1.14939177558743,0.787167805426824,0.374957895162741,1
"CYCTP",0.132912582896282,1.10316795521176,0.115181788433272,0.734320149585166,1
"TRIM51CP",0,1.09982271930342,0,1,1
"TRBV26",-0.0570323030319988,1.10207330858995,0.0391618684303708,0.843128328402859,1
"PDCD6",-0.89087132834156,5.9613374276132,8.55978948454833,0.00343669158913792,0.0574568694507797
"LINC00536",0.0290209475182894,1.151316574505,0.000646814274311736,0.979709953453054,1
"FABP5P6",0,1.09982271930342,0,1,1
"LINC02891",0.439973771693025,2.48697511220345,0.804887046348538,0.36963622788157,1
"UQCRBP3",0,1.09982271930342,0,1,1
"GOLGA8K",-1.95109657249726,2.39419737447865,8.7724078999851,0.00305821453152583,0.0533691158777263
"LOC112267949",0,1.09982271930342,0,1,1
"GBA3",0.293702554532058,1.11648619047485,0.121321416459515,0.727605702606436,1
"CCT7P2",0,1.09982271930342,0,1,1
"TERB1",1.0935703645481,3.46255894871608,6.64968579062236,0.0099173311997321,0.115674876858583
"EEF1A1P20",-0.0903241021354098,1.10325023554674,0.0630226228300002,0.801780810373425,1
"OR5H3P",0,1.09982271930342,0,1,1
"LOC100289037",0,1.09982271930342,0,1,1
"TRGV7",-1.45605319926125,1.23688818242255,1.43865948885866,0.230356387495606,0.824796441666831
"RPS4XP20",0.150081215853259,1.10694970823579,0.0626760336782188,0.802315285603929,1
"MTCO2P24",0,1.09982271930342,0,1,1
"TMEM158",0.725587642268832,2.23588176017953,0.594593231784394,0.440648420869393,1
"BFSP2-AS1",0.263080968409182,1.12710745774124,0.0712335705319023,0.789549098444337,1
"ECM1P2",0,1.09982271930342,0,1,1
"LOC100421141",0,1.09982271930342,0,1,1
"LOC101928174",0.681279769648463,2.08344149536904,1.56174684307966,0.211409632064008,0.785839326220561
"ZP3P1",0,1.09982271930342,0,1,1
"LOC100128803",0,1.09982271930342,0,1,1
"ARPIN-AP3S2",-0.17148842564424,3.3160375109581,0.135761997996592,0.712531048372255,1
"TMPRSS11BNL",0.321760206363799,1.69936859657351,0.20510914459733,0.650628117033233,1
"SLC7A11-AS1",0.062358343928679,1.35964652937596,0.00397460414202588,0.949731099456152,1
"IGKV1D-37",-0.394983928228551,1.1206839251535,0.221539877773114,0.637869105380673,1
"LOC100419318",-0.0422630301471911,1.10603734734285,0.00552576603742178,0.940743433042561,1
"RAF1P1",0,1.09982271930342,0,1,1
"LINC02514",0,1.09982271930342,0,1,1
"MTND4P9",-0.1549967035526,1.14820478446542,0.0193109650940202,0.889478676997865,1
"LINC01018",0.985231228717801,1.53151636961521,1.46371514240818,0.226339926603292,0.816115179253428
"MAPK10-AS1",0.277912767519719,1.11907841638883,0.0991738656937607,0.752823288802609,1
"YJEFN3",-1.16211103514387,2.20108366480959,3.88986509051548,0.0485783256397139,0.316553490971218
"SH3TC2-DT",-1.51034223200388,1.33711611502632,1.70230474154511,0.191986842813799,0.739058795293669
"LOC101929340",0.716246410943129,1.19916402680074,0.384589896613353,0.535156980109038,1
"LOC101927237",1.05794842500408,1.4452554872934,1.42818076260269,0.2320615685616,0.827399604885855
"LOC100533667",0,1.09982271930342,0,1,1
"LOC107987327",0,1.09982271930342,0,1,1
"LOC105374516",0,1.09982271930342,0,1,1
"NREP-AS1",-0.150091928994344,1.10624755843204,0.105966835741209,0.744783404338957,1
"PANCR",0.00860564113569245,1.10585051097752,0.000180347028170713,0.989285263312543,1
"CACNA1G-AS1",0,1.09982271930342,0,1,1
"LOC101929141",-0.0156872369352443,1.31152892353501,0.000280550739173435,0.986636338589484,1
"RHOQ-AS1",0.567294041252873,1.12895142616121,0.336464833351209,0.561876929696703,1
"PCDHA10",0.950227641288166,2.71046250979952,4.34990333254856,0.0370110469071113,0.268157899644422
"LINC02232",3.23828559869985,1.70584205194318,16.5773032758908,4.67066574353895e-05,0.00320252611467918
"LINC02108",0.598991324961734,3.54277842253179,2.12460731149869,0.144949926023455,0.625046962987455
"HOXC-AS2",0,1.09982271930342,0,1,1
"LOC728488",0.201070255434459,3.28958651985336,0.0980871482850674,0.754137319394603,1
"EEF1A1P35",-0.129698761525503,1.28717313642295,0.013830060777215,0.906383591637162,1
"KRT8P31",1.71195587714383,1.30902457327662,2.57191651854164,0.108775876110937,0.526050324904294
"ARPC4-TTLL3",-0.617444314526996,3.40776504315061,2.48810713074525,0.114709611309443,0.54341873486342
"LOC107986412",-1.67306668217279,2.52272216903864,7.74906692793111,0.00537402998229634,0.0773604520018452
"LINC02060",0,1.09982271930342,0,1,1
"TRMT112P5",0,1.09982271930342,0,1,1
"MYLK-AS2",0.0309138983207531,1.12917415049664,0.000963602853869538,0.975236082024553,1
"RCC2P8",0,1.09982271930342,0,1,1
"LOC105377448",-0.142413410971277,1.14083819649139,0.0168767114039314,0.896637317911893,1
"HMGN1P15",-0.453597189935878,1.17934936053948,0.146734998870307,0.701675242933701,1
"TTTY23B",0,1.09982271930342,0,1,1
"YWHAEP4",0,1.09982271930342,0,1,1
"LOC100422513",0,1.09982271930342,0,1,1
"FZD10-AS1",0.650104829435222,2.06667370926846,1.37803028298271,0.240436946893917,0.845369338824551
"CIR1P2",0,1.09982271930342,0,1,1
"ALDH1L1-AS1",0.101926146390509,1.10657985510759,0.0282395020049656,0.866546988107915,1
"LTV1P1",0,1.09982271930342,0,1,1
"KRT8P32",-0.0367646868875423,1.10126452340884,0.0250690652177253,0.874195086830326,1
"LINC01216",-0.0261539914582008,1.10087893348939,0.0177202416156132,0.894100536088113,1
"TRIM60P14",0.343035651487972,1.2183142594854,0.0892028436277488,0.765193031333843,1
"LOC101927495",0,1.09982271930342,0,1,1
"LOC101927359",0.671897077168628,1.88872414251927,1.19382705276008,0.274558951460777,0.913452588535452
"CTD-2350J17.1",0,1.09982271930342,0,1,1
"PKD1P6",-0.350033685592008,4.57038298767937,0.960663007899963,0.327019889946501,1
"LINC02430",0,1.09982271930342,0,1,1
"PTTG2",0.702342270258085,1.25499958010779,0.40016359707017,0.527004780633414,1
"LINC02509",0,1.09982271930342,0,1,1
"LINC01612",-0.119984919320412,1.10447446654801,0.0844904354826325,0.771301893563198,1
"PSMC1P5",0.157192950087823,1.25151473812217,0.017878316128261,0.893632039176226,1
"LOC100128059",0.522679914403422,1.16720626702918,0.207074462895403,0.649070137464635,1
"LOC105371824",-0.048749103244694,1.1214363716982,0.00283003233720691,0.957574110689113,1
"VWA8P1",0,1.09982271930342,0,1,1
"RDH10-AS1",-0.0367646868875423,1.10126452340884,0.0250690652177253,0.874195086830326,1
"GIMD1",0,1.09982271930342,0,1,1
"LINC01618",-0.0570323030319988,1.10207330858995,0.0391618684303708,0.843128328402859,1
"LINC02762",0.110832002890704,2.40197414205295,0.0464525129717011,0.829355332950924,1
"TRMT9B",0.0844568346228303,3.92432405389992,0.0468348944534185,0.828665279403029,1
"TUBB8P3",0,1.09982271930342,0,1,1
"SALL4P1",0,1.09982271930342,0,1,1
"ZNF718",0.342798507289417,4.25265192139401,0.502107622028484,0.478575512374987,1
"SMIM20",-0.645813817904784,3.65728197497611,2.65696134254643,0.103097520154171,0.508272942957082
"RPL13AP26",-1.06586204366196,1.73988908967223,1.98919275909844,0.158425309079157,0.659884661722725
"MRPL22P1",0,1.09982271930342,0,1,1
"LOC105377623",-0.334607464651712,1.48492749170634,0.14118456635311,0.707106221454294,1
"RPSAP70",-0.0473035484891743,1.10152960921589,0.0326248999738367,0.856662997634648,1
"MGC32805",-0.029810906163693,1.22911257700954,0.000573155450496188,0.980899937425197,1
"LINC01340",-0.46268714809776,1.1456449020139,0.180518223200748,0.670928265488199,1
"LINC00989",4.06592800452445,3.61891337365085,28.3778651676535,9.97998907879946e-08,3.52127281330308e-05
"PURPL",1.14503964123426,2.28150025484672,4.79702229421308,0.0285089697918767,0.22761380968014
"LINC02494",0,1.09982271930342,0,1,1
"SNRPCP16",-0.388938110706543,1.13516967289509,0.141829937021166,0.706468542120896,1
"LOC100419356",-0.0622693158427189,1.10231972234514,0.0427836286705061,0.836133224455551,1
"H3P20",0,1.09982271930342,0,1,1
"GYPB",-4.87229541674387,3.5803841827227,11.0269214383421,0.000897981527213623,0.023968818195256
"KRT18P21",0,1.09982271930342,0,1,1
"LOC101927124",-0.154830461062183,1.13202855988257,0.022875849360791,0.87978036926221,1
"TUNAR",0.828162414169324,1.37349716257669,0.745679655390494,0.387847534218844,1
"MARK2P4",-0.0372183564849008,1.10125848326409,0.0254187215714507,0.873328136277551,1
"LOC107986453",-0.0122430915055897,1.10711537448862,0.000413130518360449,0.983783624285906,1
"H3P21",0,1.09982271930342,0,1,1
"MTND6P2",0,1.09982271930342,0,1,1
"LINC02502",0,1.09982271930342,0,1,1
"LOC402229",-0.0473035484891743,1.10152960921589,0.0326248999738367,0.856662997634648,1
"KLHL2P1",-0.335460574957309,1.24733477705556,0.0842428396797835,0.771627916469845,1
"SEC63P2",-0.197146049957381,1.10825279966194,0.141664644313097,0.706631706880236,1
"LINC02116",0,1.09982271930342,0,1,1
"AACSP1",0.662657820872407,1.20789173914317,0.33082030415463,0.565176462048178,1
"KIAA1210",0.76289780152171,1.67960978581216,1.13014114730784,0.287745233917418,0.935928903074733
"OR7E35P",0,1.09982271930342,0,1,1
"FTLP10",0.941890215945376,1.5088676932494,1.28014907998509,0.25787131823486,0.88000281033956
"LINC02148",-0.66233865563838,1.20083923056014,0.30819179684544,0.578791896386543,1
"LOC100420385",0.874753159982711,1.17804690989363,0.584633246175929,0.444501945323525,1
"CLSTN2-AS1",-0.107365644942061,1.10420275228349,0.074909742482924,0.784317912096673,1
"LINC02499",0,1.09982271930342,0,1,1
"EIF3KP3",-0.365454174347613,1.11677344463095,0.277935725848609,0.59805741801382,1
"CCT5P1",-0.0726187058191329,1.10258454098677,0.0503336684376505,0.822483679763246,1
"LINC02105",-0.0372183564849008,1.10125848326409,0.0254187215714507,0.873328136277551,1
"HOXC-AS1",0,1.09982271930342,0,1,1
"LINC02260",0.777005158265155,2.13236868208208,1.38584643936782,0.239107790827179,0.841810528105001
"LRRC34P2",0,1.09982271930342,0,1,1
"GMPSP1",0,1.09982271930342,0,1,1
"DUTP7",0,1.09982271930342,0,1,1
"RPL6P11",-0.0195382831487444,1.1005800703267,0.0132508869719422,0.908355954557423,1
"ENPP7P9",0,1.09982271930342,0,1,1
"PPM1AP1",0.101677417977332,1.10244588888232,0.0868999896094211,0.768155801963277,1
"PPIAP76",0.104692193065892,1.10248920887948,0.0896760507061193,0.764589394657139,1
"FAM218A",1.33173243508856,1.35761905538321,1.85209973113356,0.173539380563315,0.696295415593533
"LINC02145",0.792244169915116,2.03626335998977,2.00512978890895,0.156767876061345,0.655644914022135
"INTS6P1",-0.133490978128471,1.10514971037561,0.0942516623855815,0.75884007176885,1
"LOC101929227",1.39982898520162,2.43927014282267,7.67918742084472,0.0055861316097805,0.0790035281363194
"KRT18P51",-0.0372183564849008,1.10125848326409,0.0254187215714507,0.873328136277551,1
"LOC100422637",0.0614284633965331,1.10134479976486,0.0518968895201226,0.819794816622249,1
"CDK3",-1.72482001046371,2.87442137370505,10.79643923565,0.00101695516819111,0.0262348099443788
"LINC02701",-0.610176841726917,1.72862603531395,0.685233679527387,0.407790330044117,1
"GPR162",-1.76334045512312,3.55060221667798,8.61528524623005,0.00333353588186242,0.0562223829944679
"LINC02125",0.618884060049519,1.15653685402099,0.302390594724838,0.582387599551698,1
"CCT6P2",-0.139003880871227,1.10993727339292,0.0421974775069064,0.83724380345329,1
"LINC02121",0,1.09982271930342,0,1,1
"LOC107986321",0,1.09982271930342,0,1,1
"KRT8P33",1.15660898927917,2.50630478296566,4.71776720022532,0.0298524820771286,0.233417191347299
"LOC101928978",0.443475014648418,1.618468404144,0.338549436092676,0.560667713927319,1
"LOC133332",-0.0473035484891743,1.10152960921589,0.0326248999738367,0.856662997634648,1
"LINC01303",1.09061065339967,1.4488639032608,1.50751132567646,0.21951922906722,0.801677124201064
"CCDC34P1",0,1.09982271930342,0,1,1
"OR7E59P",0,1.09982271930342,0,1,1
"LOC102546229",-0.126070613817786,1.10958895807111,0.0358902374159158,0.849742342568884,1
"ATP6V1E2",-0.705515315700671,2.79792429433074,2.29927105675287,0.129434730443396,0.583317348267522
"NTAN1P2",-1.25992586341961,1.35183464880971,1.25402798342052,0.262784546465945,0.890460483565508
"GLI4",-0.880721857704607,3.43719267177902,4.39575420761512,0.0360285207783748,0.264032465557143
"CTD-2297D10.2",0,1.09982271930342,0,1,1
"SNRPCP8",0.0339823649950633,1.10293810189853,0.00633923630809674,0.936540027906168,1
"SMAD1-AS2",0,1.09982271930342,0,1,1
"LINC01511",0.14793051162192,1.10921948514773,0.047872302700701,0.826807871499594,1
"LINC02492",0.0112763987165286,1.15666101831773,9.49654255912868e-05,0.992224721619492,1
"PRSS3P1",0,1.09982271930342,0,1,1
"RNF14P2",0,1.09982271930342,0,1,1
"LOC339874",-0.0861351773434001,1.31115794037247,0.00654682871226031,0.935511558381622,1
"MTCYBP43",-0.0930718367335756,1.10323373645789,0.0652086987635549,0.798445108844373,1
"LOC100420228",0,1.09982271930342,0,1,1
"TTC39CP1",-1.43515263783977,1.19681279894874,1.61963228170137,0.203143068265142,0.766413678801168
"LINC02171",0,1.09982271930342,0,1,1
"LINC01182",0.223524124389558,1.1268501075393,0.0515430658050269,0.82039965264219,1
"CXXC5-AS1",0.32608748155195,1.25428071260972,0.0830672059638344,0.773183070700848,1
"LOC100420534",0,1.09982271930342,0,1,1
"LY6G6F-LY6G6D",1.13381213934337,1.14124441408711,1.41147445757048,0.234811779062444,0.83335546735154
"LOC107986375",0,1.09982271930342,0,1,1
"LOC100240735",-0.425203106372964,1.62521156098163,0.289534997643234,0.590518668878541,1
"LINC01596",0,1.09982271930342,0,1,1
"LINC02123",0,1.09982271930342,0,1,1
"LOC359819",-0.0174205564696704,1.13514633229536,0.000294790854593607,0.986301414419241,1
"REELD1",1.90535181663926,1.44723218229214,4.47670563184549,0.0343598910410608,0.255395705363795
"LINC00491",0.373816710264228,1.37011380514766,0.147876760918069,0.700572715350815,1
"LOC654780",0.767896585550481,1.78683601240092,1.35569981786733,0.244284133213772,0.851507642499816
"TRAJ55",0,1.09982271930342,0,1,1
"RPF2P2",0,1.09982271930342,0,1,1
"LOC105377267",-6.98911288310184,7.13083266311502,17.3641711400587,3.0858868381471e-05,0.00238641915483375
"LINC02269",0,1.09982271930342,0,1,1
"CCDC169-SOHLH2",-0.607624011525083,1.4385804721759,0.412395761606636,0.520756009323858,1
"OR7E99P",0,1.09982271930342,0,1,1
"LOC391713",0,1.09982271930342,0,1,1
"LINC01017",0,1.09982271930342,0,1,1
"P3R3URF",0,1.09982271930342,0,1,1
"SELENOP",-2.74386886638689,6.42959662394338,7.09635912556787,0.00772406963217933,0.0980008430174582
"HMGB3P3",0,1.09982271930342,0,1,1
"RPEP1",-0.317431046723553,1.1325737662792,0.0970862682668105,0.755354647337241,1
"LINC01262",0.510258099809653,1.14913207621811,0.21412689636687,0.643551836208755,1
"NT5C1B-RDH14",0,1.09982271930342,0,1,1
"LINC02381",-0.278544519669197,1.1184894781743,0.110353360220935,0.739742198356353,1
"USP17L20",0.0271382868720958,1.10221184574894,0.00541362006110119,0.94134672881502,1
"LOC100288073",0,1.09982271930342,0,1,1
"LOC101060067",0,1.09982271930342,0,1,1
"LOC105369187",0.910323561251612,1.97460523890359,2.48316939325171,0.115070164931497,0.544623272437186
"LINC02436",0.309946010407599,1.13372851581036,0.087518703759908,0.767355632352286,1
"LOC100419170",-0.835032713219119,4.37269264458566,1.49645710945229,0.221217299232935,0.804754844766186
"LINC01365",0,1.09982271930342,0,1,1
"LOC105374428",-0.0361112582717689,1.15044948858997,0.00119803387748596,0.97238863345425,1
"SNHG18",-0.198706249203331,1.10806148254914,0.14325234158047,0.705068915601784,1
"HMGN1P17",0,1.09982271930342,0,1,1
"TUBB8P4",0,1.09982271930342,0,1,1
"PRODH2",-0.0372183564849008,1.10125848326409,0.0254187215714507,0.873328136277551,1
"ZBED3-AS1",0.000688845945819865,2.34811625881158,1.87216245350896e-06,0.998908278931592,1
"LOC100505841",0.41957906588856,1.15647111347097,0.13755722303631,0.710721641704891,1
"OR7E111FP",0,1.09982271930342,0,1,1
"MTCO2P30",0.0563095868454142,1.10886760114144,0.00712886797462964,0.932712469782101,1
"LOC100128865",0,1.09982271930342,0,1,1
"SERF1AP1",0,1.09982271930342,0,1,1
"LINC02493",0,1.09982271930342,0,1,1
"EXOC1L",0,1.09982271930342,0,1,1
"LINC02111",0,1.09982271930342,0,1,1
"MFSD4BP1",0,1.09982271930342,0,1,1
"MRPS35P2",0,1.09982271930342,0,1,1
"KRT18P54",0,1.09982271930342,0,1,1
"USP17L18",0.0532922790314729,1.10115656221101,0.0448480194069605,0.832283735987753,1
"EPHA5-AS1",0,1.09982271930342,0,1,1
"IGBP1P5",0,1.09982271930342,0,1,1
"HNRNPKP1",0.141865419560319,1.55097822659871,0.0293500977195986,0.863973175637046,1
"LOC105374438",0,1.09982271930342,0,1,1
"XKRY",-0.0726036122860193,1.10270434538242,0.0501184639638955,0.822857265756368,1
"METTL21EP",1.07192551013705,1.48774016004744,1.59321587670241,0.206867275832351,0.774940098097034
"OR7E85P",0.254603347018256,1.10650541719124,0.230194529579886,0.631379625252807,1
"LINC01455",0,1.09982271930342,0,1,1
"HMGB3P15",0,1.09982271930342,0,1,1
"SMAD1-AS1",0,1.09982271930342,0,1,1
"LOC102724776",0.815594795654035,2.40555038236615,2.74622073572476,0.097484602190324,0.491441947520562
"LOC101928532",0,1.09982271930342,0,1,1
"MESTP3",0,1.09982271930342,0,1,1
"LOC100127986",0,1.09982271930342,0,1,1
"LNX1-AS1",0.0712007297130572,1.10150407877247,0.0606328016879166,0.805498552823514,1
"ENPP7P11",-1.13629854870995,1.77875179153526,1.65660383589949,0.198062491650786,0.754302195395654
"TRPC7-AS2",0.630739033379118,1.11880925952582,0.651982057320657,0.41940493250283,1
"USP9YP1",0,1.09982271930342,0,1,1
"LOC101928622",0,1.09982271930342,0,1,1
"LINC00492",0,1.09982271930342,0,1,1
"GLUD1P3",0.684172570575337,2.50593144738127,2.00996703642134,0.156268713443869,0.654088601736575
"H3P14",-0.0195382831487444,1.1005800703267,0.0132508869719422,0.908355954557423,1
"LINC02382",0,1.09982271930342,0,1,1
"SNHG21",-0.189671645606599,2.81632145207695,0.163084919069897,0.686332043166303,1
"LOC105370401",-3.04592757250102,4.89098912002536,13.57607354279,0.000229086931336189,0.00946689041801673
"H3P15",0,1.09982271930342,0,1,1
"ORAOV1P1",0.132912582896282,1.10316795521176,0.115181788433272,0.734320149585166,1
"GAPDHP62",-0.456883786952551,1.52618584859514,0.279410545972954,0.597087826230449,1
"LOC100286958",0.0344360325903391,1.10294415619205,0.00656424603697861,0.935426019425708,1
"SLC25A30-AS1",0.837337423417194,1.16663440594636,0.54784589526422,0.459199198343197,1
"LOC643014",-0.0518456201571522,1.10193442388588,0.0354375165586717,0.850681815388763,1
"HIGD1AP13",0,1.09982271930342,0,1,1
"THAP9-AS1",0.200084846777494,6.02729775612774,0.429238306322492,0.512362936565938,1
"NDUFB5P1",0,1.09982271930342,0,1,1
"LINC01950",0.184642076608032,1.10912636627193,0.0720077298497246,0.788435648445764,1
"IGKV2D-40",-0.389289230943837,1.11702773875959,0.30005237517631,0.583849588106258,1
"LINC02480",0,1.09982271930342,0,1,1
"SLC25A48-AS1",0,1.09982271930342,0,1,1
"ELL2P2",0,1.09982271930342,0,1,1
"ANKRD20A17P",-0.815666608698406,1.29820905036283,0.500022767576086,0.479490118483158,1
"PRKG2-AS1",0,1.09982271930342,0,1,1
"LMNB1-DT",-0.0252640464469163,1.16820299285556,0.000534714809949044,0.981551440325393,1
"NUDT19P5",-0.0818869203035453,1.12668388801174,0.00699054749477618,0.933366918212412,1
"LOC101927023",0,1.09982271930342,0,1,1
"CTBP2P4",-1.02685668736238,1.28852611375944,0.778150170832195,0.377707480987847,1
"LOC100533708",0,1.09982271930342,0,1,1
"NIFKP2",0,1.09982271930342,0,1,1
"WWC2-AS1",0,1.09982271930342,0,1,1
"LOC101929709",0.925711825980731,5.06613546247756,8.89374827293285,0.00286148703370785,0.0510934574621784
"LINC02882",0.890056874844234,2.10888452371229,2.70616306703859,0.0999611572597732,0.498804407587366
"LOC100128494",0.0191767029320058,2.13065735075647,0.00121964425029475,0.972140817120925,1
"MTND5P5",1.42042619542205,1.39867651368584,2.31343746706848,0.128260128766439,0.580185240595195
"HOXC-AS3",-0.0195382831487444,1.1005800703267,0.0132508869719422,0.908355954557423,1
"LOC728506",0.0341908293045619,1.43445658186511,0.0013913517615447,0.970245145390074,1
"PRELID3BP4",-0.253712358892367,1.11897157891388,0.088216807251168,0.766456474838723,1
"F11-AS1",-0.152643464385619,1.11721269939147,0.0332512276807599,0.855308696433058,1
"OR7E163P",0,1.09982271930342,0,1,1
"LINC01843",0.152644842384659,1.23723100304644,0.0172443920398704,0.895523828702867,1
"UCHL1-AS1",-0.0112155504594583,1.13025092749669,0.000152918366646992,0.990133597732807,1
"GSTCD-AS1",0,1.09982271930342,0,1,1
"LOC100422024",-0.10199036512275,1.2117337870906,0.00798745525766398,0.928785826680893,1
"OR7E21P",0.0246637765741075,1.10278509982927,0.00358371450245543,0.95226384580897,1
"TMEM92-AS1",0.119747544175613,1.14674225181693,0.0116899431451629,0.913900471366815,1
"LINC01861",0,1.09982271930342,0,1,1
"LINC00589",0.0379253494532891,1.10562611073121,0.00460026572737052,0.945924736465941,1
"ZNF674",0.442246417528861,3.95333272885612,1.81367247615058,0.178068309056088,0.706286512043047
"TMED7-TICAM2",-0.297637724588979,1.92096523319172,0.225504942794344,0.634877064335116,1
"LOC105378208",0,1.09982271930342,0,1,1
"LINC00923",0.844584041137756,3.76693137762069,4.86218827586799,0.0274514966066349,0.222929056116024
"LINC02270",0.288260545247924,1.10753210954923,0.263552096520953,0.607690251916557,1
"LOC645853",-0.48089325384079,1.29106690902178,0.184842575400658,0.66724421800385,1
"MTND5P4",0,1.09982271930342,0,1,1
"LOC101927845",0.139026717459707,1.10318334631616,0.121204816815228,0.727731424522348,1
"RFPL4AP3",0,1.09982271930342,0,1,1
"LINC01337",-0.622117374717513,1.14099228835695,0.357214140574787,0.550057516074249,1
"MTCO1P9",0,1.09982271930342,0,1,1
"LINC02714",-0.0116893948902297,1.10464708378233,0.000508329942291802,0.982012280171968,1
"LOC107986237",0,1.09982271930342,0,1,1
"LOC100422189",0,1.09982271930342,0,1,1
"B3GNTL1P1",0,1.09982271930342,0,1,1
"LOC101927253",0,1.09982271930342,0,1,1
"LOC101060035",0,1.09982271930342,0,1,1
"ZNF345",0.82097754195001,4.42921793928279,6.91824414282368,0.00853207107517701,0.10463371160695
"LOC100505685",1.09136582427875,2.2131678875533,4.32630415310527,0.0375276462215219,0.270454560173488
"MTND2P31",0,1.09982271930342,0,1,1
"RFPL4B",-0.0274191812263703,1.10095814091764,0.0185483431682008,0.891669260452492,1
"LINC02429",-0.0473035484891743,1.10152960921589,0.0326248999738367,0.856662997634648,1
"LOC100422638",0,1.09982271930342,0,1,1
"LOC100419861",0.0712007297130572,1.10150407877247,0.0606328016879166,0.805498552823514,1
"ALG1L2",-0.178886543884428,1.83842283358116,0.07411644757331,0.785434903257659,1
"LOC100287014",0,1.09982271930342,0,1,1
"LINC02384",0.926815853563285,2.77456645528231,2.61781195260829,0.105670060007317,0.516246034002966
"CAB39P1",-0.0562622678429351,1.10201507666848,0.0386642466024399,0.844115321749613,1
"NDUFB4P2",0,1.09982271930342,0,1,1
"LOC100286946",-0.00867828487959987,1.10705677051005,0.00020800738717397,0.988492939803712,1
"LOC101929710",0.354519983901357,1.26942541615439,0.10239385236962,0.748975612360024,1
"PCAT4",0,1.09982271930342,0,1,1
"SHANK3",-0.0526526472323174,3.31719631610435,0.00789265545808249,0.929208576571302,1
"LINC02728",0.323141080335513,2.36310983002537,0.382931951735492,0.536038267349228,1
"LINC01386",0,1.09982271930342,0,1,1
"LINC02353",0,1.09982271930342,0,1,1
"PSME2P4",0,1.09982271930342,0,1,1
"TEMN3-AS1",0,1.09982271930342,0,1,1
"LOC100422639",0,1.09982271930342,0,1,1
"MTCYBP35",-0.0473035484891743,1.10152960921589,0.0326248999738367,0.856662997634648,1
"IRF5P1",0.0498318005975584,1.10455397925564,0.00973377559878758,0.921408309719185,1
"MSANTD3-TMEFF1",0.627426834865426,2.00236704155041,0.91742642267149,0.33815161818968,1
"LINC02475",0.355781140157147,1.1346429283432,0.115633895712508,0.733818992775578,1
"LOC100420514",0,1.09982271930342,0,1,1
"MTND3P5",0.0755234279021095,1.10350029471871,0.0283540609299907,0.866279116839695,1
"LOC100420532",0.0167424795586086,1.12675097194849,0.000225092022917095,0.988029733452929,1
"WWC2-AS2",-0.399760660337793,1.19537699439148,0.113096026573619,0.73664651471603,1
"LOC100506258",1.07017763738508,2.65509994936218,5.77467867005351,0.0162586925048053,0.159160899723011
"LINC02236",0.161961088328179,1.12105932231432,0.0309752274213061,0.860295666761524,1
"ZNF550",-0.0881547862121641,4.88432979697919,0.0833838649767236,0.772763020078178,1
"SEMA5A-AS1",0,1.09982271930342,0,1,1
"LINC00499",0.090247003491687,1.15173824587543,0.00632453845904912,0.936613483078006,1
"DCANP1",-0.498807231546409,1.12271851454014,0.399726520423279,0.527230526889306,1
"LINC00958",-1.14932415916276,3.13343173648261,2.34067218570186,0.126035158486751,0.574725752324075
"LINC02483",0.064459072041566,1.10387909403544,0.0183063357918077,0.892373966948533,1
"MTCYBP16",0,1.09982271930342,0,1,1
"YTHDF1P1",-0.372514825238303,1.13715003480183,0.126641379334311,0.721940109630947,1
"FTH1P9",0.0712007297130572,1.10150407877247,0.0606328016879166,0.805498552823514,1
"LINC01256",0,1.09982271930342,0,1,1
"ALDH7A1P1",0.0876995991353486,1.10857564926437,0.0168978726912659,0.896572900223588,1
"MTND1P22",0,1.09982271930342,0,1,1
"LOC391798",0,1.09982271930342,0,1,1
"AIDAP2",0.774940283877367,1.40827555403218,0.705581867715361,0.400914438103608,1
"MTCO3P27",0,1.09982271930342,0,1,1
"LINC02615",-0.0405245993001317,2.59405479999142,0.00695484873870988,0.933536879093141,1
"CCNHP1",0.113785412944567,1.10819942406622,0.0297922065365019,0.862962557892484,1
"RTEL1P1",0.29391196779597,1.92985322274333,0.230602874789309,0.63107716582655,1
"LINC02160",1.58889642653782,1.74807803835059,2.7072461556429,0.099893299394395,0.498539242240599
"MTND1P19",0,1.09982271930342,0,1,1
"RASGRF2-AS1",0.079746407968584,1.11646786017009,0.00892857299681393,0.92471903089513,1
"GTF2IP9",-0.156224208628988,1.28131334927704,0.019606801143871,0.888640800630185,1
"LOC100422204",-1.54436547312705,1.20883166180494,1.72384493331042,0.18919886904004,0.732321345231886
"LOC100288146",-0.0518456201571522,1.10193442388588,0.0354375165586717,0.850681815388763,1
"RPL32P3",0.0733358724662529,4.68989729686755,0.0524280376116515,0.818890914998933,1
"MTCO1P31",0.123928164177369,1.11868870341156,0.0196253725059097,0.888588417907504,1
"TCP1P2",0,1.09982271930342,0,1,1
"OR7E28P",-0.0642842451234145,1.1023921677277,0.044213607749369,0.833456698144198,1
"FOXD1",-0.393965498590425,1.11721013981185,0.304306385752417,0.581195214119243,1
"PITPNM2-AS1",0,1.09982271930342,0,1,1
"LOC100289568",0,1.09982271930342,0,1,1
